Country Name,Country Code,Indicator Name,Indicator Code,year_1960,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
Lithuania,LTU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1020.620565,410.4518586,72.25468162,39.64762903,24.62519539,8.881048485,5.067553858,0.727550627,0.981615479,1.367120308,0.28150661,-1.13430855,1.164102521,2.658484841,3.739120041,5.737173828,10.92588562,4.453044565,1.319213621,4.130275626,3.089982771,1.047479371,0.103758009,-0.884097406,0.905525075,3.722888623,2.697927792,2.33450938,1.19989445,4.683544209,19.70504615
Luxembourg,LUX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.449620296,0.482433591,0.895946647,2.876322462,3.096381512,3.333679329,3.331679773,2.166156987,2.62542909,2.29443437,4.639353444,4.67221498,5.225680506,6.068098359,9.540655417,10.71767113,9.797346437,6.705494115,3.094660774,4.54652779,6.299900062,8.072943759,9.357050994,8.669271598,6.435857808,4.093587785,0.294563409,-0.056662909,1.436590566,3.370958873,3.253766591,3.118356599,3.15417376,3.588098185,2.194764687,1.86769425,1.183859688,1.367512612,0.95857011,1.025196765,3.15076707,2.663821106,2.074086136,2.049840306,2.225679164,2.487696652,2.666314946,2.312458618,3.40187963,0.368041998,2.273679116,3.410683411,2.662841655,1.734039635,0.628543985,0.474743161,0.290833333,1.730799591,1.528195243,1.743320757,0.819957302,2.526920091,6.336008078
Latvia,LVA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951.6961949,108.9895406,35.92470539,24.97593553,17.61046984,8.447383421,4.644214227,2.364818361,2.654254778,2.487040036,1.938875739,2.942647529,6.192385472,6.748450279,6.536199088,10.09297758,15.40231911,3.534106729,-1.08463595,4.370735599,2.257789244,-0.029454778,0.620490637,0.174242244,0.140633335,2.930363124,2.534454242,2.811409201,0.219064905,3.275829374,17.31028302
"Macao SAR, China",MAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.770945542,7.969693844,9.568877659,7.713921684,6.705885528,6.252068902,8.558666043,4.822486768,3.490937151,0.172630385,-3.204162482,-1.60971884,-1.984650086,-2.637516998,-1.562452037,0.980728452,4.395892843,5.149973378,5.571496891,8.611018586,1.169066955,2.809472421,5.806246167,6.107389283,5.500577792,6.048234521,4.56056338,2.368957497,1.228124041,3.004462932,2.751930811,0.811410511,0.026454365,1.045028024
St. Martin (French part),MAF,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.424299065,1.763124605,5.096729081,5.699711687,4.021541474,3.48282122,-1.013579365,-0.748276994,0.436479069,2.949891354,1.279181324,4.155352068,3.759170557,4.084614036,17.55682275,7.918289267,8.502152443,12.59700099,9.71603275,8.331365418,9.408379474,12.49252839,10.5278073,6.207935389,12.44756933,7.728638901,8.733559187,2.698739977,2.369055055,3.259969492,6.782594015,7.986166008,5.740246629,5.18311396,5.14167153,6.123581648,2.986809228,1.038198951,2.753113308,0.684782609,1.894634568,0.619801875,2.795619669,1.167733675,1.493444034,0.98264166,3.28476167,2.042085127,3.714843115,0.971862999,0.993557401,0.90692491,1.287122401,1.880654667,0.442310054,1.557907113,1.635311143,0.754663249,1.803916711,0.303386037,0.705968661,1.40195884,6.657042028
Monaco,MCO,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1026.826264,1613.603989,486.4256238,29.86561041,23.5056773,11.77283245,7.695765175,39.25598069,31.29930158,9.764662858,5.301243903,11.74607921,12.52427684,11.95918372,12.77775578,12.36716684,12.78304726,-0.062718597,7.483850864,7.687251034,4.546334274,4.597878974,5.088785546,9.676240331,6.35930898,6.570229975,3.045053973,4.837783514,3.765971222,5.10641129,28.73729768
Madagascar,MDG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,4.201860366,3.211573979,0.815190377,0.956513164,3.828872827,2.878645343,5.385881492,5.622559653,6.120101865,22.10094442,8.191212832,4.986815119,3.108952891,6.528446923,14.05559226,18.21786589,30.53817743,31.78970465,19.32833859,9.856620954,10.55648396,14.4973321,14.99313513,26.85379714,9.012995946,11.78448383,8.592647605,14.51237861,10.0083612,38.9417909,49.08021006,19.75635454,4.486382617,6.208016087,9.929533993,11.8596845,7.916944845,16.49852553,-1.704004796,13.9558018,18.36382465,10.76563716,10.28796632,9.296508394,8.954218024,9.247321736,9.482540486,5.713844342,5.826429445,6.080408111,7.404191742,6.035758582,8.609050754,8.594229589,5.610514415,4.201793122,5.812251188,8.16059032
Maldives,MDV,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,9.722193277,9.704072329,6.456360268,7.165858895,3.649911977,14.71367703,16.85599775,20.12735931,3.386100983,5.488861332,6.241245915,7.572834671,-1.404252338,2.953708361,-1.174756812,0.67257737,4.178672399,-1.260651135,-1.685412125,1.300275009,2.738421316,6.794773539,12.04145835,4.530176591,6.149885368,11.27341461,10.88469566,3.805630009,2.120001757,0.953206659,0.502509414,2.817473382,-0.133373386,0.220029731,-1.369774256,0.543149689,2.333143376
Middle East & North Africa,MEA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,3.739278722,4.175325221,4.045175133,8.266666666,14.24893554,9.669695482,11.25614251,11.98928332,9.71603275,7.739236428,10.42269995,11.27215971,8.331255756,5.493665514,8.116397955,4.389340957,7.448971374,4.089116446,5.999250743,5.541459815,8.039568673,9.029094181,7.592048368,8.053465912,5.127135217,6.741067616,4.46630618,3.550295858,3.125365797,2.648622523,1.812946139,1.74665225,1.83299389,1.981967346,3.122262047,3.104966401,3.483406997,4.167823301,11.27066524,2.920897118,3.749157276,4.524211505,3.731209508,2.964004999,2.346268657,1.494759286,1.852075752,1.491939455,1.945793046,1.048834037,0.672256809,1.925551357,4.995020751
Mexico,MEX,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,4.927518869,1.608759691,1.198984178,0.594055008,2.337903172,3.568038657,4.215788377,3.016948475,2.333950935,3.367003367,5.003412055,5.469028994,4.943692364,12.08193946,23.78401544,14.94453464,15.82472249,29.06412471,17.45729257,18.1912463,26.35165136,27.9337626,58.91341985,101.8749384,65.44880713,57.7484484,86.23331699,131.8273839,114.1622585,20.00787671,26.65167256,22.66235946,15.50789625,9.751460454,6.965812372,34.99927129,34.37838322,20.62562873,15.92839501,16.58561697,9.491561494,6.367738062,5.030727332,4.546900121,4.688408848,3.988057146,3.629467624,3.966849055,5.124982746,5.297355842,4.156727227,3.407378246,4.111509811,3.806390697,4.018616081,2.72064065,2.821707847,6.04145724,4.899350154,3.635961421,3.396834156,5.689208477,7.896276192
Marshall Islands,MHL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Middle income,MIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,11.26579364,8.933758841,,,12.97469747,10.25880886,10.67193676,10.45503482,8.508374344,9.029510544,8.225806452,8.9104702,9.304361258,11.39634612,13.44155844,10.09896715,10.74864672,13.6518968,11.12870297,9.330314585,7.145111609,7.695765175,4.861922675,4.366664513,5.326361383,4.297152039,4.634226744,4.72308602,5.038838071,5.577752077,6.214397332,10.25252915,3.687001605,4.123228561,5.799111731,4.537205082,4.343371313,3.589220166,3.062031696,2.66824817,3.337875861,3.216053831,2.726430374,2.746150782,4.091951897,8.811092093
North Macedonia,MKD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,126.5833683,16.37358897,2.466600086,1.294364872,0.544199653,-1.279286576,6.60742291,5.198885257,2.314597941,0.855562123,-0.448650207,0.525515951,3.213629296,2.251757983,8.33189667,-0.739633963,1.50997522,3.904754221,3.316055667,2.785000567,-0.281705033,-0.299920476,-0.239290788,1.351618897,1.458312985,0.766439573,1.200073489,3.230749121,14.20471732
Mali,MLI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.076692998,0.606339704,1.80042722,-6.242505995,-0.263767884,23.17679115,13.44176968,6.805459968,-0.362999796,4.03658946,-1.201903686,-0.677661659,5.187011919,5.032822757,-1.34672619,-3.099781281,6.397882939,1.543525969,1.412002017,9.170988137,2.463751886,1.108926907,2.955643952,5.323128471,-0.606736356,0.883814547,1.450690576,-1.799647071,1.759857429,0.299546507,-1.658266948,0.43808894,3.925602831,
Malta,MLT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,3.384615385,2.511321531,0.168674699,1.876353139,2.180243999,1.602218456,0.523123579,0.693868316,2.037300577,2.334287602,3.715658848,2.323812158,3.372761068,7.689289918,7.255616272,8.791666666,0.55151283,10.0403748,4.70751125,7.147107438,15.7472541,11.50975584,5.818233972,-0.88099756,-0.442500001,-0.23520746,2.027888714,0.431725669,0.938344387,0.847691359,2.983405861,2.542192848,1.633212099,4.144819542,4.129921816,4.426645503,2.054,3.11207792,2.385251354,2.134768888,2.369592875,2.929492443,2.188490481,1.303837774,2.790828481,3.007966525,2.773780065,1.249219238,4.258621719,2.084327461,1.515635136,2.962985282,2.375820578,1.180284364,0.310306472,1.100548264,0.642702772,1.364354482,1.157823625,1.642060018,0.638544957,1.497892179,6.153756219
Myanmar,MMR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,7.389937107,-0.146412883,-1.612903227,-2.682563338,-0.459418069,17.69230769,25.49019608,0.833333332,2.376033058,-4.339051463,-4.008438818,2.087912088,7.64262648,25.2,25.21166134,31.65566293,22.3844017,-1.156687243,-6.044706126,5.672295029,0.608153084,0.318444733,5.304740405,5.650083363,4.846311548,6.807566558,9.3254619,24.76,16.04280218,27.19852645,17.62677503,32.27203829,21.9132104,31.83160687,24.09878608,25.1947124,16.27539664,29.69723258,51.48754975,18.40104337,-0.109165515,21.10130538,57.07451126,36.58971753,4.534213741,9.368618142,19.99648734,35.02459707,26.79953719,1.472343114,7.718381959,5.021460146,1.467583227,5.643038834,4.953299185,9.454171895,6.928825258,4.572536553,6.872328657,8.825066968,,,
Middle East & North Africa (excluding high income),MNA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,4.05924693,3.87562124,3.707738844,7.071867535,12.13662664,9.593436413,10.7867792,12.29314216,10.39706657,9.904360512,11.58456734,11.8461255,10.39330808,6.167613865,9.229518195,7.728638901,15.25962131,7.441260913,6.905098075,10.35178924,12.32179998,14.51233162,12.32329924,12.65646639,11.74134922,11.86109415,6.844160862,3.652026207,3.872575464,2.690124858,2.683805353,2.126545269,2.729135699,4.335993088,3.797040176,3.800468027,5.047032961,4.325807947,12.31073676,2.920897118,3.950078759,4.971485717,6.089096416,4.037629336,2.89947905,1.494759286,2.186861615,3.822623329,4.366150645,2.478578852,2.096269389,5.460199807,6.657042028
Montenegro,MNE,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.924512581,4.347122157,8.758727696,3.466723732,0.65494657,3.450143112,4.14524725,2.205892681,-0.710514052,1.548691582,-0.271385023,2.380235991,2.611223783,0.361563705,-0.2556557,2.410801984,13.04030363
Mongolia,MNG,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,268.1504889,87.58000933,0.043516101,46.88995215,36.55611489,9.357042177,7.564941503,11.59553876,6.277360205,0.917074687,5.128994994,8.241154494,12.71656741,5.095166617,9.630963096,27.95566502,7.619505935,10.04620659,8.411214953,14.33033483,10.49065676,12.25398081,5.735682819,0.733272227,4.301431053,6.824247901,7.301069536,3.796040261,7.352812434,15.14795609
Northern Mariana Islands,MNP,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mozambique,MOZ,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.427552781,13.24508791,8.489486755,14.5028053,3.788613309,12.42554217,11.16660561,2.60245457,4.261352509,2.559748758,3.550759674,17.41804182,15.11320739,3.9113344,2.802703079,3.483935675,6.40847653,10.27940181
Mauritania,MRT,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,7.433333333,8.152342538,1.31965861,12.9326821,6.600225649,5.628666667,10.14181756,9.37034416,4.128258613,6.543790685,4.681306239,4.625346953,8.031666655,4.074176136,3.254067458,4.714896347,3.895705258,5.151901508,10.36762335,12.12564872,6.241033281,7.254108413,7.346635412,2.220920324,6.283540874,5.686319596,4.902427272,4.129101738,3.534368561,3.254726881,1.471710456,2.254276519,3.067359961,2.300092621,2.385694885,3.565164847,9.525266286
Mauritius,MUS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,1.895574173,1.785565983,2.504895561,1.878532198,6.977107587,2.315220567,1.541865943,0.316344464,5.395935529,13.45079787,29.11563031,14.73832327,12.95572917,9.172498971,8.545139151,14.46637021,41.99951439,14.46159107,11.41569313,5.589498018,7.389162562,6.698703947,1.632653061,0.518741633,9.159314134,12.67004209,13.48808879,7.001013775,4.643519299,10.51783845,7.323471544,6.029331885,6.550973361,6.83334335,6.810793238,6.909146249,4.199288256,5.389344262,6.419333722,3.921053576,4.710370601,4.93717005,8.913501057,8.827292724,9.732283171,2.516091281,2.932363014,6.522492549,3.852160333,3.543295739,3.21769192,1.286549708,0.977675135,3.666997027,3.216053831,0.40565519,2.580800772,4.028528882,10.77375122
Malawi,MWI,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,11.81469755,9.821162444,13.50251052,20.0263032,10.51897599,14.04686796,25.15509543,33.91216494,12.44636205,11.82353805,12.61531538,23.75135302,22.77271023,34.64963615,83.32577475,37.60204502,9.13735243,29.74865128,44.80416429,29.58148846,22.7,14.74463461,9.576797869,11.42980608,15.41034466,13.97429435,7.952209909,8.712601866,8.422044277,7.411590929,7.622822628,21.271265,27.28333333,23.79206495,21.86734755,21.71111321,11.54339392,12.42017811,9.370836056,8.625514697,9.330144108,20.95396973
Malaysia,MYS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.063182598,-0.180407722,0.108440268,3.105253656,-0.402731571,-0.105485232,0.967969025,4.57556214,-0.158346529,-0.409015025,1.843935966,1.613035964,3.231554224,10.56017574,17.32898098,4.487722269,2.633711507,4.788224014,4.860064586,3.654467998,6.674919535,9.7,5.81890003,3.704235463,3.897272601,0.346458791,0.737002855,0.290007909,2.556519453,2.813200897,2.617801047,4.358333333,4.7672283,3.536585366,3.724970554,3.450575096,3.488559459,2.662514597,5.270342003,2.744561302,1.534740237,1.416784732,1.807872463,1.089676326,1.421271159,2.975070927,3.609235642,2.027353178,5.440782211,0.583308406,1.622852356,3.174470922,1.663571025,2.105012312,3.142990509,2.104389802,2.090566595,3.871201158,0.884709161,0.662891866,-1.138702154,2.477102415,3.378698625
North America,NAC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.408335819,1.044745452,1.130172237,1.433910341,1.595528134,1.958913232,3.415367223,3.176368945,4.163547846,5.011972551,4.592147576,3.49884236,4.130153489,6.832703673,11.02598798,9.90766773,6.643275633,7.239064695,8.302343595,10.19957405,11.83921124,11.40316388,8.45019945,4.538011631,4.30265689,3.753837346,3.046417007,4.010335965,4.052987628,4.905312465,5.089216687,4.930414025,2.259476291,2.408368166,1.386502253,2.47709001,2.250867663,1.979453159,1.274110778,1.961435074,3.048148614,2.675645629,1.922213018,2.514329093,2.267247706,2.80314944,2.613984748,2.495528237,3.104685486,-0.028039732,1.708457492,3.034488329,1.792507748,1.201562277,1.764429442,0.621934248,1.345171376,1.863497066,2.355404485,1.88073955,0.975292014,4.046526024,7.402800487
Namibia,NAM,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.136153115,4.136632131,2.28194607,4.961166893,6.547881411,9.094643072,9.451726515,4.874919876,5.005595181,6.721997773,5.600925023,5.350169669,3.394015384,6.728582346,6.145799811,4.291591053,3.722394144,2.209382369,3.616905301,6.081281141
New Caledonia,NCL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.428996938,1.749672346,1.27761319,0.178851061,0.570508141,0.578317436,,,,,,
Niger,NER,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,1.004016064,4.373757456,10.57142857,0.430663221,-2.923098913,10.64566002,1.117838845,4.191616766,9.751168372,11.78501554,3.397508494,9.115802051,23.52968016,23.25108961,10.09320028,7.267877072,10.30527571,22.91340756,11.64183574,-2.489605687,8.364424118,-0.923399124,-3.207571342,-6.712108929,-1.39396304,-2.84352518,-0.775653011,-7.796641791,-4.475617902,-1.215034965,36.04105831,10.56328867,5.288857513,2.933452534,4.548015777,-2.302125038,2.900149736,4.005514284,2.628865979,-1.614407692,0.262543757,7.797497818,0.04048583,0.053959261,11.30510988,0.582906591,0.804073081,2.94238514,0.45508982,2.29723115,-0.93028726,-0.57609037,1.653889224,2.796373189,2.96760366,-2.489792651,2.89819376,3.837868028,4.226217919
Nigeria,NGA,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,5.444327362,6.279147235,5.265632346,-2.694655352,0.856793146,4.103458738,9.690346084,-3.726336765,-0.476059059,10.1559792,13.75707992,15.99911485,3.457649752,5.402664454,12.67439318,33.96418832,24.3,15.08783406,21.70924574,11.70973062,9.97226199,20.81282291,7.697747247,23.21233155,17.82053329,7.435344828,5.717151454,11.29032258,54.51122478,50.46668812,7.364400306,13.0069731,44.58884272,57.16525283,57.03170891,72.8355023,29.26829268,8.529874214,9.996378124,6.618373395,6.933292156,18.87364621,12.8765792,14.03178361,14.99803382,17.86349337,8.22522152,5.388007969,11.58107517,12.53782773,13.74005214,10.82613719,12.2242413,8.495518383,8.04741088,9.00943498,15.69681264,16.50226621,12.09510652,11.39642234,13.24602343,16.95284572,18.84718778
Nicaragua,NIC,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.069913523,5.986041863,3.750174658,5.302387732,8.470210636,9.599099861,9.140199668,11.12693474,19.82620313,3.687001605,5.455134259,8.082387981,7.193550533,7.135467853,6.035968618,3.997379967,3.523173176,3.850671663,4.94723728,5.376289908,3.681813416,4.928413969,10.46742445
Netherlands,NLD,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,2.323943662,1.307639367,2.431122644,3.243647374,5.823768258,3.908037828,5.762140236,3.455332183,3.72079328,7.421790055,3.668930888,7.477678677,7.802792193,8.022209959,9.591422673,10.21747579,8.830651586,6.399294874,4.112011963,4.199299902,6.513455455,6.738926552,5.911096585,2.740840332,3.301640758,2.25858443,0.083346777,-0.691210481,0.737950688,1.082158103,2.454091848,3.158200415,3.183581818,2.584184487,2.801524633,1.923220035,1.949367132,2.109245627,1.959136323,2.157179181,2.360522338,4.155841272,3.287531047,2.09199839,1.263647392,1.688130179,1.101501065,1.613858598,2.486501983,1.18977687,1.275305696,2.341070178,2.455547653,2.506898527,0.97603508,0.600248147,0.316666667,1.381458714,1.703497947,2.633699102,1.272460378,2.675720088,10.00120788
Norway,NOR,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.360492347,2.155172777,5.274259529,2.471610529,5.867015388,4.18722444,3.250563343,4.579269758,3.448293243,2.962949511,10.63720653,6.223863235,7.25843583,7.419472836,9.411768132,11.68922348,9.161472765,9.103839712,8.161671543,4.509727612,10.87866109,13.64296081,11.34099617,8.465244322,6.218274112,5.71485464,7.176492748,8.717047452,6.676365988,4.546143355,4.131033483,3.438195991,2.328085049,2.288269332,1.375674981,2.460367787,1.262532492,2.566923359,2.2524133,2.365967366,3.085506091,3.00419704,1.286725284,2.487825535,0.454498502,1.532133676,2.329349808,0.712589074,3.753930818,2.197385869,2.418906395,1.284951588,0.696864111,2.120486204,2.041702867,2.171136654,3.55,1.875100596,2.764831345,2.167730033,1.286584907,3.483880553,5.764123179
Nepal,NPL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,8.471869328,14.38897069,-2.808331383,1.179869974,4.057591623,15.23727845,-1.999503845,8.389023896,11.42977253,19.80633803,7.585985214,-3.113235733,9.898852843,7.346091251,3.565453785,14.68450278,11.14485673,11.69854659,12.37723808,2.845784957,8.052641266,18.99894955,10.75032804,8.983003382,8.846886912,8.239700375,15.55745293,17.14952362,7.505394191,8.349286729,7.622969507,9.220466624,4.009988605,11.24446778,7.45111261,2.478820207,2.688303735,3.029399487,5.707009319,2.841811312,6.836332659,6.920335807,2.269219244,9.907830053,11.09482374,9.326504107,9.227075461,9.459809804,9.040163119,8.364154697,7.868908956,8.79034332,3.627096107,4.061163388,5.568685478,5.052366553,4.087910459,
Nauru,NRU,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3003003,-0.124750499,,,,,,,,,,
New Zealand,NZL,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.697929234,1.79770429,2.68085397,1.968498504,3.474905477,3.397489756,2.755480775,6.056920063,4.311924966,4.925242427,6.517181052,10.38756832,6.932804592,8.166669273,11.10940201,14.68498347,16.90685701,14.38354942,11.95661797,13.69959502,17.15054542,15.37015958,16.16369412,7.341075861,6.171253479,15.41765557,13.21339806,15.74430079,6.375249444,5.715991551,6.098444148,2.60239286,1.014560272,1.288207766,1.745377908,3.754944137,2.285713054,1.187148331,1.265244099,-0.11426713,2.615234462,2.625816304,2.677092577,1.753574448,2.290249028,3.037023326,3.365401962,2.376143103,3.958949373,2.115651106,2.30202386,4.027906674,1.059913184,1.134422664,1.227507506,0.292704628,0.646240284,1.850787675,1.598297038,1.619631902,1.7145617,3.941120608,7.17222476
OECD members,OED,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,1.945749352,2.15797311,4.263727121,2.966959776,3.444898482,4.18722444,4.174347619,3.579952267,4.093891431,3.487919244,5.731144843,6.395348837,6.562360903,9.143471129,15.54852003,14.15687263,11.63675206,11.18202146,8.618432195,10.12889228,13.63445061,13.64296081,11.34099617,8.873021524,7.673802622,6.734693878,5.291661701,4.747284904,5.824898684,6.25983138,6.721819522,5.934213443,5.056977967,4.59790321,3.502625774,4.351778613,3.000090763,2.269003059,2.105774811,2.172603189,3.063803449,3.189082681,2.477360679,2.184283582,2.257964096,2.469598987,2.600153765,2.484704388,4.11407022,1.104577112,1.807352306,3.374297594,2.529455209,1.451565264,0.624517311,0.338705695,0.443258158,1.822643361,1.932468123,1.740712679,0.732851645,2.815288544,8.238032407
Oman,OMN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.816666667,-0.279578823,0.231328682,0.624969063,1.909835535,3.544985916,5.830484181,12.37540915,3.468810238,3.256579591,4.042188671,2.947734953,1.045528388,1.022343145,0.065290133,1.109208058,1.597160603,0.881302104,0.133795057,-0.903874872,1.546637056,2.811840975
Other small states,OSS,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,,,,,,,,,,,,,,,,,,,,,13.57154051,10.74469361,9.846772168,6.052631579,6.514828861,5.213856045,8.0037742,3.318910256,5.529435364,6.953348296,8.868580105,6.904896327,4.295615534,5.788395904,4.698589311,6.980974418,4.904534606,4.834489819,2.951388889,3.231832609,4.080073586,3.382377092,3.416581948,2.937431241,3.23751394,3.329199228,3.709784798,5.103834376,9.079439646,2.655802058,2.952204067,4.800635942,4.039323561,3.260994569,2.120001757,1.548691582,1.503120559,2.380235991,2.647070733,1.858412191,1.833883503,2.410801984,7.212780059
Pakistan,PAK,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,6.947368421,1.640419948,-0.516462234,1.456488448,4.179586881,5.568635479,7.227621598,6.811399634,0.170627348,3.186986796,5.34984091,4.730691482,5.183237645,23.07008403,26.66303485,20.90450946,7.158323731,10.13296769,6.138692667,8.267046976,11.93823091,11.87991359,5.903528784,6.3620335,6.087166736,5.614839218,3.506414248,4.681218546,8.837937018,7.844264737,9.052131553,11.79127034,9.509041462,9.97366476,12.36819439,12.34357852,10.37380859,11.37549289,6.228004154,4.142637181,4.366664513,3.148261446,3.290344726,2.914134701,7.444624693,9.06332737,7.921084401,7.598684411,20.28612109,13.64776506,12.93887056,11.91609271,9.682351861,7.692156119,7.189384028,2.529328173,3.765119164,4.08537368,5.078057259,10.5783618,9.739993139,9.496210561,19.87385996
Panama,PAN,"Inflation, consumer prices (annual %)",FP.CPI.TOTL.ZG,0.051177072,0.613810742,0.788002034,0.449887528,2.413535705,0.461613217,0.193470375,1.375814627,1.61904762,1.827553889,3.083294984,1.919642857,5.409548839,6.856430501,16.26806663,5.881041307,3.949999999,4.585537919,4.200521233,7.988818596,13.80790191,7.302328365,4.250571763,2.102841244,1.582643329,1.026619893,-0.066384108,0.996423097,0.359220845,0.205867258,0.769485355,1.256260777,1.82452157,0.453930079,1.268431901,0.994206983,1.255716611,1.324351221,0.559081293,1.247182569,1.498961116,0.307062436,1.005830904,0.391666667,0.182618079,3.181705195,2.457893331,4.168633165,8.758683088,2.409053167,3.491288675,5.8758025,5.698199403,4.027160534,2.626683654,0.13639971,0.739734025,0.875585919,0.761578359,-0.355083821,-1.550275408,1.630703373,2.857482822
