Country Name,Country Code,Indicator Name,Indicator Code,year_1960,year_1961,year_1962,year_1963,year_1964,year_1965,year_1966,year_1967,year_1968,year_1969,year_1970,year_1971,year_1972,year_1973,year_1974,year_1975,year_1976,year_1977,year_1978,year_1979,year_1980,year_1981,year_1982,year_1983,year_1984,year_1985,year_1986,year_1987,year_1988,year_1989,year_1990,year_1991,year_1992,year_1993,year_1994,year_1995,year_1996,year_1997,year_1998,year_1999,year_2000,year_2001,year_2002,year_2003,year_2004,year_2005,year_2006,year_2007,year_2008,year_2009,year_2010,year_2011,year_2012,year_2013,year_2014,year_2015,year_2016,year_2017,year_2018,year_2019,year_2020,year_2021,year_2022
Morocco,MAR,GDP (current US$),NY.GDP.MKTP.CD,2037154740,2025693538,2379611123,2657252576,2798345296,2948331088,2876401295,3046345312,3271422330,3651622666,3956336241,4356669161,5074117545,6242146135,7675467037,8984851899,9584296202,11049784283,13236946766,15911994141,21728517079,17788186056,17692275268,16251407368,14824668236,14991283216,19462086253,21765195948,25705296184,26314313191,30179955996,32285573574,33711069431,31655473664,35604137423,39030285468,43161572353,39147844526,46497609536,46266427863,43017455401,43831480206,47077192184,58029361339,66114147932,68852655480,75883820424,86947909745,1.02E+11,1.01E+11,1.01E+11,1.10E+11,1.07E+11,1.16E+11,1.19E+11,1.10E+11,1.12E+11,1.19E+11,1.27E+11,1.29E+11,1.21E+11,1.43E+11,1.34E+11
Monaco,MCO,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,293073868,327651488,402460333.2,523552815.1,563939670.7,711922994.2,735339911.9,811250927.4,1000535735,1209898293,1378130996,1205166026,1143229072,1092551781,1037314956,1082851077,1515209588,1839095595,2000674667,2010116851,2481316054,2480497539,2737067002,2574440023,2720297793,3130270895,3137848801,2840182221,2934578821,2907075360,2654476597,2673738413,2919691961,3597052153,4117728151,4204651894,4586828062,5875376402,6502945305,5473265702,5367561640,6088690667,5742748406,6555590642,7069351224,6261646950,6472837333,6431274938,7194256778,7383941919,6739642360,8596156574,
Moldova,MDA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1752979926,1695122174,1930081169,1698717505,1170782957,1288429392,1480673594,1661818168,1980907435,2598249556,2988342907,3408255364,4401173162,6054824433,5439434059,6974982391,8414351672,8709138767,9496717701,9399833207,7798692878,7982450758,9519053158,11253727815,11735774634,11531967881,13692230147,14420947884
Madagascar,MDG,GDP (current US$),NY.GDP.MKTP.CD,673081724.1,699161943.9,739286906.9,759345863,802482182.9,833563472.2,900264583.7,956436931.1,1031669636,1056391055,1111859570,1199507630,1341590682,1653062347,1917508190,2283049233,2181844194,2358930406,2669755116,3463565881,5201818349,4759333970,4784977349,4686457013,3905938481,3802557895,4347989799,3212900561,3189456961,3175638333,3931334871,3254713056,3714966675,4063298919,3522227094,3838100902,4931861037,4262965421,4401967634,4277903780,4629247205,5438332601,5351701665,6372498891,5064732625,5859269752,6395712492,8524620891,10725137722,9616879408,9982711338,11551819618,11578975064,12423555457,12522957401,11323020700,11848613860,13176313594,13760033283,14104664678,13051441203,14554754115,14954967604
Maldives,MDV,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,42463576.16,44781456.96,47911342.42,57829787.24,109503546.1,127190758,141882254.2,141223029.4,168514513.4,189514434.2,215043969.8,244396761.9,284875818,322417837.2,356014932.1,398988955,450382328,508223602.4,540096397.6,589239753.6,624337145.3,870031653.1,897031250,1052121055,1226829563,1163362438,1575200391,1868383461,2271646188,2345294875,2588176055,2774350163,2886163938,3295009231,3697353155,4109416450,4379134273,4754185599,5300949823,5609385434,3746329358,5405557162,6189865408
Middle East & North Africa,MEA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,44717172686,49452094478,55907595961,66167288441,80153352071,1.09E+11,2.03E+11,2.24E+11,2.83E+11,3.29E+11,3.52E+11,4.62E+11,5.98E+11,6.19E+11,6.18E+11,6.26E+11,6.38E+11,6.55E+11,6.72E+11,6.19E+11,5.87E+11,6.09E+11,8.06E+11,5.64E+11,6.16E+11,6.25E+11,6.60E+11,7.44E+11,8.40E+11,8.84E+11,8.69E+11,9.42E+11,1.05E+12,1.05E+12,1.04E+12,1.16E+12,1.37E+12,1.64E+12,1.92E+12,2.27E+12,2.83E+12,2.56E+12,2.98E+12,3.37E+12,3.64E+12,3.58E+12,3.60E+12,3.18E+12,3.21E+12,3.35E+12,3.52E+12,3.52E+12,3.16E+12,3.74E+12,4.41E+12
Mexico,MEX,GDP (current US$),NY.GDP.MKTP.CD,13039999987,14159999986,15199999985,16959999983,20079999980,21839999978,24319999976,26559999973,29359999971,32479999968,35519999964,39199999964,45199916695,55280212668,72000179026,88000000000,88876787991,81912502624,1.03E+11,1.35E+11,2.06E+11,2.64E+11,1.85E+11,1.56E+11,1.84E+11,1.95E+11,1.35E+11,1.48E+11,1.82E+11,2.21E+11,2.61E+11,3.13E+11,3.63E+11,5.01E+11,5.28E+11,3.60E+11,4.11E+11,5.00E+11,5.27E+11,6.00E+11,7.08E+11,7.57E+11,7.72E+11,7.29E+11,7.82E+11,8.77E+11,9.75E+11,1.05E+12,1.11E+12,9.00E+11,1.06E+12,1.18E+12,1.20E+12,1.27E+12,1.32E+12,1.17E+12,1.08E+12,1.16E+12,1.22E+12,1.27E+12,1.09E+12,1.27E+12,1.41E+12
Marshall Islands,MHL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,31020000,34918000,41749000,45144000,43879000,55989000,62983000,70688000,72798000,78476000,82507000,91063000,99461000,108071000,120230000,110858000,110705600,112279400,114326300,115347500,122824000,131738200,131398500,132934600,137666300,142745200,149870000,145969100,150624900,160318500,171567100,179855800,185468000,185172900,182997300,200716000,212701200,219330300,232092300,241722400,259538700,279667900
Middle income,MIC,GDP (current US$),NY.GDP.MKTP.CD,3.16E+11,3.13E+11,3.20E+11,3.43E+11,3.91E+11,4.31E+11,4.46E+11,4.58E+11,4.84E+11,5.41E+11,5.95E+11,6.39E+11,7.16E+11,9.15E+11,1.16E+12,1.28E+12,1.38E+12,1.55E+12,1.72E+12,1.99E+12,2.35E+12,2.65E+12,2.61E+12,2.52E+12,2.60E+12,2.70E+12,2.80E+12,2.90E+12,3.08E+12,3.22E+12,3.70E+12,3.55E+12,3.71E+12,3.97E+12,4.30E+12,4.83E+12,5.29E+12,5.60E+12,5.41E+12,5.30E+12,5.78E+12,5.83E+12,5.97E+12,6.73E+12,7.99E+12,9.51E+12,1.13E+13,1.40E+13,1.67E+13,1.63E+13,1.99E+13,2.37E+13,2.53E+13,2.68E+13,2.77E+13,2.62E+13,2.65E+13,2.91E+13,3.09E+13,3.17E+13,3.05E+13,3.65E+13,3.86E+13
North Macedonia,MKD,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4699646643,4938775510,2436849342,2682456897,3559608613,4707041274,4642021256,3912986091,3765745000,3863619262,3772859053,3709636012,4018365768,4946296569,5682784433,6258602830,6861227018,8336475036,9909552356,9401736825,9407170389,10494626768,9745261301,10817702424,11362265294,10064519963,10672467073,11307067001,12683068033,12606338449,12363580535,13825049832,13563132057
Mali,MLI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,275494477.8,343771973.3,339913866.6,359772315.1,395218629.4,486617279.4,563683703.2,538747340.8,830710613.9,939228016.2,1049838550,1222702572,1595422954,1759691183,1538972427,1333754226,1297765326,1232932105,1392196049,1852163456,2090629984,2169040605,2181821906,2681912149,2724131460,2830673381,2818281080,2081846499,2706425158,2780422048,2697105822,2920358713,3440724708,2961484954,3468337941,3908121310,4714071978,5454249123,6247515892,6905934219,8156468818,9838403091,10231962383,10689168011,12995112698,12442035328,13242690790,14364937128,13104764379,14026048334,15365713059,17070867578,17280250805,17465392779,19309463506,18827176532
Malta,MLT,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,250721821.6,264579879.8,295118249.3,345602025.4,376094108.5,474620439.6,527936988.8,625573345.5,793675169.9,1001300838,1250242108,1243469361,1234518125,1165771369,1101828569,1117835286,1435079200,1751247763,2019474244,2118574772,2547163582,2750041434,3021910217,2709178327,2998570147,3461332685,3585755121,3722389056,3958227428,4155187258,4323339212,4355146428,4693495693,5489359281,6116591928,6407287651,6778321415,7925403778,9090376446,8696304529,9035819657,9638733344,9461826174,10550968139,11625843214,11091467514,11667976403,13489296992,15298004130,15881258056,15046136935,17743376199,17765270015
Myanmar,MMR,GDP (current US$),NY.GDP.MKTP.CD,,584351384.5,612517344.8,659976659.6,475197381.9,402619413.6,317816210,328182434.5,531186357.4,551379225.9,578992638.8,559378375.7,634525053.1,667038769.1,1000557950,1128484859,1155595925,1000350727,916914661.3,919525191.6,1010596805,1064867669,1302701537,1427209836,1354699245,1310837294,1590096759,1448003804,1392547743,1674823311,2036373523,2137184858,2216072577,2809748387,3821535780,4879257848,5759624742,5633070603,4613071495,5643818689,6849321646,6220270632,6110632858,7754647428,9390855298,10588433069,11863016315,15591182545,23013015832,29455165595,37796052939,54118601975,58318677645,60572257122,63264892768,63045306514,60291738935,61449391917,67144726168,68697761477,78930259069,65124769602,59364362541
Middle East & North Africa (excluding high income),MNA,GDP (current US$),NY.GDP.MKTP.CD,,,,,,23810290584,24818305647,26868148666,29559642720,32795724265,37041045403,42465877970,50671066926,67263875070,1.03E+11,1.19E+11,1.47E+11,1.70E+11,1.83E+11,2.28E+11,2.74E+11,2.67E+11,3.06E+11,3.44E+11,3.64E+11,3.97E+11,4.47E+11,3.90E+11,3.58E+11,3.60E+11,5.07E+11,2.63E+11,2.89E+11,2.97E+11,3.19E+11,3.71E+11,4.28E+11,4.52E+11,4.66E+11,5.06E+11,5.36E+11,5.42E+11,5.28E+11,5.78E+11,6.86E+11,8.09E+11,9.42E+11,1.15E+12,1.42E+12,1.38E+12,1.59E+12,1.64E+12,1.76E+12,1.62E+12,1.60E+12,1.44E+12,1.48E+12,1.48E+12,1.40E+12,1.41E+12,1.28E+12,1.51E+12,1.68E+12
Montenegro,MNE,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984292969.9,1159869246,1284685051,1707710053,2073234418,2257174481,2721903149,3680711744,4545674528,4159330370,4142983898,4544429063,4087525609,4465771673,4593852089,4054728173,4376929572,4856602179,5506944403,5542053845,4769995512,5861430526,6095978868
Mongolia,MNG,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,2310099100,2552401933,2725736633,2098734600,2186505475,2896178867,3020611600,3204461567,3576966800,2560785660,2379018326,1317611864,768401634.2,925817092.2,1452165005,1345719472,1180934203,1124440204,1057408589,1136896124,1267997934,1396555720,1595297356,1992066808,2523471602,3414055663,4234999703,5623216610,4583850368,7189482001,10409797375,12292770631,12582122604,12226514666,11619892593,11181350649,11480847740,13178094720,14206359016,13312981427,15286441740,16810883361
Northern Mariana Islands,MNP,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1284000000,1239000000,1210000000,1061000000,990000000,938000000,939000000,795000000,799000000,729000000,746000000,772000000,832000000,910000000,1230000000,1560000000,1301000000,1181000000,858000000,,
Mozambique,MOZ,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3633488385,2640001311,2729524758,2796555381,2899912130,3856799844,4648838896,5263884908,5976402586,5656473652,5398557896,5677013629,6303399758,7631106171,8542083074,9176896597,10450826527,12556173243,11914471513,11104649065,14381552467,16350813487,16974314296,17716091057,15950979333,11936993087,13219079498,14845400593,15390031040,14156864916,15776757420,17851491428
Mauritania,MRT,GDP (current US$),NY.GDP.MKTP.CD,,159213426.5,164271553.7,168186293.2,224495738.5,255340469,266533598.9,282615303.6,311395929.9,295062290.3,309405315.8,335568937.1,391669449.3,493237913.2,613010507.4,703377837.5,775045516.9,799029958.7,804629876.8,951900945.2,1047925030,1105494605,1108776724,1165171334,1074373174,1009723326,1186628779,1344664664,1414951227,1450647019,1506914408,2133692610,2164298425,1847353160,1944876755,2091726048,2132087061,2071996519,2032347629,1985922807,1779520862,1746063580,1777057503,2051147607,2362501023,2936019526,3919577286,4346212411,5206437121,4714595488,5628878866,6764627666,6728208836,7223071177,6592537782,6166863960,6398741856,6800138755,7473550557,8066118984,8405498736,9996240419,10375460680
Mauritius,MUS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,704030891.3,823633426.2,1015369264,1211139631,1131789419,1142388228,1078403870,1090276947,1040554576,1076122256,1462904782,1880850480,2134513097,2181935024,2653485952,2856889160,3224265821,3263363787,3558143644,4040342060,4421952123,4187375887,4169672975,4343708896,4663321022,4613637222,4841310240,5816559039,6578840499,6488743120,7028810755,8150150144,9990356849,9128843109,10003670690,11518413430,11668696526,12292974008,13074130094,12007291046,12594155346,13713505998,14735695931,14436347115,11401040996,11476433604,12898307089
Malawi,MWI,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,1801157516,1801193744,1717379360,1780147546,1758028657,1646442593,1722585991,1721712198,2008189639,2314204990,2737088196,3206784402,2618837532,3013392430,1719864761,2033701542,3319573822,3875785863,2547609563,2584478944,2537307566,2498008653,5087328438,4669789300,5058726350,5320409651,5818279739,6451210219,7743617352,9009887947,10128323011,11648142958,8773203178,8031571928,8801326169,9219474373,7909868618,8943543677,9880675786,11025371147,12056108780,12602334124,13164667627
Malaysia,MYS,GDP (current US$),NY.GDP.MKTP.CD,1916229476,1901856121,2001489601,2510110346,2674423921,2956337667,3143517942,3188924675,3330371549,3664552039,3864145665,4244395358,5043347486,7662903760,9496205620,9298800799,11050234602,13139486858,16358082223,21213268200,24488220938,25004285801,26804497471,30347442122,33942902257,31199637541,27734114981,32181205901,35272104731,38847970073,44024585240,49143148094,59167550163,66894966969,74478356958,88705342903,1.01E+11,1.00E+11,72167498981,79148421053,93789736842,92783947368,1.01E+11,1.10E+11,1.25E+11,1.44E+11,1.63E+11,1.94E+11,2.31E+11,2.02E+11,2.55E+11,2.98E+11,3.14E+11,3.23E+11,3.38E+11,3.01E+11,3.01E+11,3.19E+11,3.59E+11,3.65E+11,3.37E+11,3.73E+11,4.06E+11
North America,NAC,GDP (current US$),NY.GDP.MKTP.CD,5.84E+11,6.04E+11,6.47E+11,6.84E+11,7.35E+11,7.98E+11,8.76E+11,9.28E+11,1.01E+12,1.10E+12,1.16E+12,1.26E+12,1.39E+12,1.56E+12,1.71E+12,1.86E+12,2.08E+12,2.29E+12,2.57E+12,2.87E+12,3.13E+12,3.52E+12,3.66E+12,3.98E+12,4.40E+12,4.71E+12,4.96E+12,5.29E+12,5.75E+12,6.21E+12,6.56E+12,6.77E+12,7.12E+12,7.44E+12,7.87E+12,8.25E+12,8.71E+12,9.24E+12,9.70E+12,1.03E+13,1.10E+13,1.13E+13,1.17E+13,1.24E+13,1.32E+13,1.42E+13,1.51E+13,1.59E+13,1.63E+13,1.59E+13,1.67E+13,1.74E+13,1.81E+13,1.87E+13,1.94E+13,1.98E+13,2.02E+13,2.11E+13,2.23E+13,2.31E+13,2.27E+13,2.53E+13,2.76E+13
Namibia,NAM,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,2421991155,2249908725,2118710574,2297400688,1951259377,1608237351,1809048791,2300067840,2495095295,2535135314,2789922033,2996869281,3429521499,3251189248,3666503185,3978514206,3989163042,4154990251,3873109749,3868551625,3922231976,3557341284,3349169932,4926439275,6609206506,7248375217,8001779551,8839536894,8607431845,8938847364,11431412421,12523359441,13042053857,12043307277,12435430396,11335161230,10722018975,12895153160,13682019172,12541928103,10583748757,12446290855,12607436976
New Caledonia,NCL,GDP (current US$),NY.GDP.MKTP.CD,,,,,,159594492.3,164206536.3,180036767.5,215507162.4,263108841.1,358815683.7,413985777.7,506808997,542293400,637403479.7,816652167.3,798313524.7,837620127.3,846004692.3,1047225724,1182463959,972564157,904599871.5,823857894.3,796066192.9,854820894.1,1201321509,1488093105,2072775508,2185082944,2529440424,2653780677,2923883290,2822243775,3038728391,3628440524,3606968436,3291131295,3556304834,3647802046,3420032042,3297734886,3740056752,4915353826,5895008985,6238629462,6979155408,8819917187,9067619729,8704438061,9364350065,10351448025,9659151909,10151382877,10635035550,8738203042,8724568971,9173670000,9896402295,9475655342,9454629451,10071349707,
Niger,NER,GDP (current US$),NY.GDP.MKTP.CD,449526872.6,485785231.7,531736599.9,586294879.5,582816396.2,673383510.2,702296079.9,665586872.8,641214226.8,625867984.4,649916621.2,693573704.4,742779659.5,946385105,1026137112,1048690932,1064517600,1291458044,1774365588,2109277663,2508524716,2170893418,2017612218,1803099561,1461243327,1440581653,1904097001,2233006102,2280356194,2179567111,3512356508,3285796877,3386232582,3052673844,1938058176,2302537563,2405686939,2290318909,2643363521,2537789819,2241753193,2448714703,2782192881,3394084731,3760443735,4383315967,4756361253,5731485046,7297600219,7352131304,7851192499,8772950783,9426912639,10224897441,10862943546,9683867927,10398861981,11185101444,12808661487,12916454871,13744174582,14915002098,13969605583
Nigeria,NGA,GDP (current US$),NY.GDP.MKTP.CD,4196174503,4467287895,4909399178,5165590256,5552931321,5874537653,6366917456,5203237921,5200997922,6634317349,12546094987,9181769912,12274416018,15162871287,24846641318,27778934625,36308883249,36035407725,36527862209,47259911894,64201788123,1.64E+11,1.43E+11,97094911792,73484359521,73745821158,54805852581,52676041931,49648470440,44003061108,54035795388,49118434950,47794954192,27752204787,33833043778,44062465418,51075815093,54457835603,54604050168,59372679433,69448962761,74030562270,95054094655,1.05E+11,1.36E+11,1.76E+11,2.38E+11,2.78E+11,3.39E+11,2.95E+11,3.67E+11,4.14E+11,4.64E+11,5.20E+11,5.74E+11,4.93E+11,4.05E+11,3.76E+11,4.22E+11,4.75E+11,4.32E+11,4.41E+11,4.77E+11
Nicaragua,NIC,GDP (current US$),NY.GDP.MKTP.CD,227223322.1,244144236.7,269283803.7,297324163.1,347119918.2,564290020.4,607140010.5,657140010.7,692859984.6,750000002.9,778569938.8,828569953.5,878570045.5,1092900015,1521400012,1581599959,1836899999,2226999874,2127699979,1567599982,2144300006,2474700227,2454499872,2753100058,3117599872,2683699935,2885799994,3851200118,2630900096,1013184756,1009455476,1488804124,1792800000,1756454248,3863185119,4140470000,4308351903,4389973335,4635267225,4855717875,5107329007,5323146566,5224213018,5322454926,5795568205,6321324455,6763418646,7423365275,8496948184,8298736471,8758619131,9774320144,10531980451,10982954744,11880433903,12756722238,13286066155,13785890939,13025266513,12699028890,12678162359,14145852101,15671583878
Netherlands,NLD,GDP (current US$),NY.GDP.MKTP.CD,12276734172,13493833740,14647057370,15891241386,18699380731,21000586933,22867203317,25087562181,27817605743,34035946604,38164716625,44579122807,54706557264,71840909664,87243413395,1.00E+11,1.09E+11,1.27E+11,1.56E+11,1.80E+11,1.95E+11,1.64E+11,1.58E+11,1.53E+11,1.44E+11,1.44E+11,2.01E+11,2.45E+11,2.62E+11,2.58E+11,3.18E+11,3.28E+11,3.63E+11,3.54E+11,3.79E+11,4.52E+11,4.50E+11,4.17E+11,4.38E+11,4.47E+11,4.17E+11,4.32E+11,4.74E+11,5.80E+11,6.58E+11,6.85E+11,7.34E+11,8.49E+11,9.52E+11,8.72E+11,8.47E+11,9.05E+11,8.39E+11,8.77E+11,8.92E+11,7.66E+11,7.84E+11,8.34E+11,9.14E+11,9.10E+11,9.10E+11,1.01E+12,9.91E+11
Norway,NOR,GDP (current US$),NY.GDP.MKTP.CD,5163271598,5632460937,6066976683,6510239503,7159202706,8058680981,8696460120,9514496610,10159934037,11063064975,12814194863,14583103533,17358481291,22534123432,27145652980,32877543120,35942160909,41508030439,46522900254,53132594368,64439056748,63596562434,62646871992,61627522383,62058271863,65416626281,78692674637,94230606535,1.02E+11,1.03E+11,1.20E+11,1.22E+11,1.31E+11,1.21E+11,1.27E+11,1.52E+11,1.64E+11,1.61E+11,1.54E+11,1.62E+11,1.71E+11,1.74E+11,1.96E+11,2.29E+11,2.65E+11,3.10E+11,3.47E+11,4.03E+11,4.65E+11,3.88E+11,4.31E+11,5.01E+11,5.13E+11,5.26E+11,5.02E+11,3.88E+11,3.71E+11,4.02E+11,4.40E+11,4.09E+11,3.68E+11,4.90E+11,5.79E+11
Nepal,NPL,GDP (current US$),NY.GDP.MKTP.CD,508334414,531959561.2,574091100.7,496947904.4,496098775.3,735267081.7,906811943.8,841974025.5,772231413.9,788641964.6,865975307.8,882765470.7,1024098398,972101725,1217953547,1575789254,1452788944,1382400000,1604162497,1851250008,1945916583,2275583317,2395423680,2447174804,2581207388,2619913956,2850782093,2957255380,3487009748,3525225833,3627560282,3921476085,3401211581,3660041667,4066775510,4401104418,4521580381,4918691917,4856255044,5033642384,5494252208,6007055042,6050875807,6330473097,7273938315,8130258415,9043715356,10325618017,12545438605,12854985464,16002656434,21573872274,21703100747,22162205046,22731612827,24360801338,24524109485,28971588881,33111525183,34186180695,33433659223,36924841430,40828247302
Nauru,NRU,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47562842.37,65071849.58,101055718.6,94384979.01,99149259.84,84863407.87,97541914.58,109355653.7,130995580.1,125160081.8,124685686.6,145536603.2,150922211
New Zealand,NZL,GDP (current US$),NY.GDP.MKTP.CD,5485854792,5670064168,6077496268,6638937283,7274144351,5654463549,5863733192,5961418094,5180597709,5761588860,,7911136757,9567202751,12802281898,13940743959,12861983284,13604832424,15446082336,18530518395,20730291376,23244547385,24417769672,24164603059,24308680631,21665582141,24679290456,30604668357,40375812560,45176423606,43920222525,45495129385,42744828653,41649386970,46775038749,55313381443,63916899264,70140835299,66073130218,56226503976,58762260626,52622954599,53872463497,66627729311,88250885550,1.04E+11,1.15E+11,1.12E+11,1.37E+11,1.33E+11,1.21E+11,1.47E+11,1.68E+11,1.76E+11,1.91E+11,2.01E+11,1.78E+11,1.89E+11,2.07E+11,2.12E+11,2.13E+11,2.13E+11,2.56E+11,2.47E+11
OECD members,OED,GDP (current US$),NY.GDP.MKTP.CD,1.07E+12,1.14E+12,1.23E+12,1.32E+12,1.45E+12,1.57E+12,1.72E+12,1.85E+12,2.01E+12,2.21E+12,2.40E+12,2.66E+12,3.09E+12,3.73E+12,4.18E+12,4.69E+12,5.08E+12,5.73E+12,6.89E+12,7.96E+12,8.84E+12,9.00E+12,8.87E+12,9.16E+12,9.58E+12,1.01E+13,1.22E+13,1.42E+13,1.60E+13,1.67E+13,1.88E+13,1.99E+13,2.14E+13,2.17E+13,2.33E+13,2.57E+13,2.59E+13,2.55E+13,2.57E+13,2.70E+13,2.76E+13,2.74E+13,2.86E+13,3.20E+13,3.56E+13,3.76E+13,3.97E+13,4.34E+13,4.61E+13,4.31E+13,4.53E+13,4.87E+13,4.86E+13,4.93E+13,5.03E+13,4.74E+13,4.83E+13,5.04E+13,5.34E+13,5.39E+13,5.25E+13,5.84E+13,5.96E+13
Oman,OMN,GDP (current US$),NY.GDP.MKTP.CD,,,,,,63279974.8,67759973.02,107151734,188879849.2,239999808.3,256319795.3,301010587.1,366883549.3,483066762.4,1645917781,2096699195,2560220042,2741169956,2740301398,3733352645,5981760295,7259120172,7554719478,7932541714,8821430392,10005645420,7324168967,7811183095,8386215865,9372171651,11685045514,11341482445,12452275683,12493107932,12918855657,13802600780,15277763329,15837451235,13996914694,15593456177,19507452536,19452000520,20142756047,21633708192,24763712874,31081991678,37215779714,42085379454,60905452536,48388363589,64993498049,77497529259,87408842653,89936020806,92699089727,78710793238,75128738622,80856697009,91505851756,88060858257,75909397659,88191977373,1.15E+11
Other small states,OSS,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,3136792481,3723790335,4506983784,6529982802,12038470437,13438157793,16705643658,18811847922,20754149837,26949571910,37433945857,37631523061,35595407220,33626483059,33869280909,32188255619,32597410212,38688149560,43466381094,45513212161,54470069179,56088598974,61185089378,58270242537,60952773468,69995035766,73779037903,76822131944,75274017480,81019607840,91702715004,91249698436,98381529623,1.22E+11,1.52E+11,1.84E+11,2.16E+11,2.64E+11,3.23E+11,2.77E+11,3.23E+11,3.97E+11,4.14E+11,4.32E+11,4.47E+11,3.70E+11,3.67E+11,3.99E+11,4.43E+11,4.34E+11,3.78E+11,4.56E+11,5.30E+11
Pakistan,PAK,GDP (current US$),NY.GDP.MKTP.CD,3749265015,4118647627,4310163797,4630827383,5204955901,5929231415,6561108778,7464510710,8041999160,8683116338,10027509450,10665896682,9415016360,6383429490,8899191919,11230606061,13168080808,15126060606,17811515152,19688383838,23654444444,28100606061,30725971564,28691889764,31151825467,31144920844,31899070056,33351529275,38472742808,40171105580,40010423970,45625336680,48884672605,51809999353,52293471393,60636071684,63320170084,62433340468,62191955814,62973856844,82017743416,79484403985,79904985385,91760542940,1.08E+11,1.20E+11,1.37E+11,1.52E+11,1.70E+11,1.68E+11,1.77E+11,2.14E+11,2.24E+11,2.31E+11,2.44E+11,2.71E+11,3.14E+11,3.39E+11,3.56E+11,3.21E+11,3.00E+11,3.48E+11,3.77E+11
Panama,PAN,GDP (current US$),NY.GDP.MKTP.CD,537147100,599026300,652120900,722784500,776137500,852485300,928833000,1034376400,1112791100,1221305700,1351006400,1523917200,1673411700,1913793400,2188307600,2435304100,2588106000,2738261900,3244558600,3704551600,4614086400,5222421500,5769767900,5923755900,6183387100,6541517100,6797834200,6827665300,5902783400,5918469800,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9870494000,10677286100,11575486400,12130252200,12304115000,12502013400,12994310400,13693981200,15013381700,16374393900,18141666300,21295984200,25155888600,27116635600,29440287600,34686224300,40429700000,45599900000,49921400000,54091800000,57907700000,62202700000,67294169235,69721787533,57086836942,67406738052,76522511781
Peru,PER,GDP (current US$),NY.GDP.MKTP.CD,2571986572,2897852693,3284322201,3598272493,4353664867,5163008077,6109048737,6194340080,5736083835,6420909790,7432223177,8289582884,9189413409,10994381895,13858441211,16931162355,16131958851,14544913961,12491876743,15954012439,18136838538,21648214893,21794535621,17345260564,17600400385,15078736875,21859448586,36889706593,15439408447,22499559086,26410386669,34341465998,35966302303,34832077221,44882079767,53312793687,55252414130,58147522523,55501467877,50187324568,51744749133,52030158775,54777553515,58731030122,66768703498,76060606061,88643193062,1.02E+11,1.21E+11,1.21E+11,1.48E+11,1.72E+11,1.93E+11,2.01E+11,2.01E+11,1.90E+11,1.92E+11,2.11E+11,2.23E+11,2.28E+11,2.02E+11,2.24E+11,2.43E+11
Philippines,PHL,GDP (current US$),NY.GDP.MKTP.CD,7515892289,8171194489,4954593633,5505023033,5953755756,6517349193,7189017882,7724873929,8632749263,9571800645,7559115518,8375075197,9067815975,11412449174,15607882557,16875240686,19381054332,22283109806,25762223400,31218296296,36848079269,40499388874,42206011278,37759181030,35730184921,34961486975,33987206739,37791488666,43152128959,48513772977,50508286642,51784144315,60422329032,62036529910,73159337838,84644329825,94648084429,94106316501,74492416330,85640170315,83669788255,78921234458,84307346432,87039092439,95002000250,1.07E+11,1.28E+11,1.56E+11,1.82E+11,1.76E+11,2.08E+11,2.34E+11,2.62E+11,2.84E+11,2.97E+11,3.06E+11,3.19E+11,3.28E+11,3.47E+11,3.77E+11,3.62E+11,3.94E+11,4.04E+11
Palau,PLW,GDP (current US$),NY.GDP.MKTP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,146297500,156907900,163184900,153963200,165186200,190452900,192382400,198897700,198283900,187522800,185943000,196911100,212397800,221117200,241669800,280457700,298300000,285600000,284900000,278900000,251900000,217800000,
